204.0,359.0,30.0,13.0
203.0,359.0,30.0,13.0
202.0,360.0,29.0,13.0
201.0,360.0,29.0,13.0
200.0,360.0,29.0,13.0
198.0,360.0,29.0,13.0
197.0,360.0,29.0,13.0
196.0,360.0,29.0,13.0
195.0,361.0,29.0,13.0
194.0,361.0,29.0,13.0
192.0,360.0,29.0,13.0
191.0,360.0,28.0,12.0
189.0,359.0,28.0,12.0
188.0,359.0,28.0,12.0
186.0,359.0,28.0,12.0
185.0,359.0,28.0,12.0
183.0,359.0,28.0,12.0
181.0,359.0,28.0,12.0
179.0,359.0,28.0,12.0
178.0,359.0,28.0,12.0
177.0,359.0,28.0,12.0
176.0,359.0,28.0,12.0
175.0,359.0,28.0,12.0
173.0,359.0,28.0,12.0
172.0,359.0,28.0,12.0
171.0,358.0,28.0,12.0
169.0,358.0,28.0,12.0
168.0,357.0,28.0,12.0
167.0,357.0,28.0,12.0
166.0,357.0,28.0,12.0
165.0,357.0,28.0,12.0
164.0,357.0,28.0,12.0
162.0,357.0,28.0,12.0
161.0,357.0,28.0,12.0
160.0,358.0,28.0,12.0
159.0,358.0,28.0,12.0
158.0,359.0,28.0,12.0
157.0,360.0,28.0,12.0
156.0,360.0,28.0,12.0
155.0,361.0,28.0,12.0
154.0,362.0,28.0,12.0
154.0,363.0,28.0,12.0
153.0,364.0,28.0,12.0
153.0,364.0,28.0,12.0
152.0,364.0,27.0,12.0
152.0,364.0,27.0,12.0
152.0,364.0,27.0,12.0
152.0,364.0,27.0,12.0
152.0,364.0,27.0,12.0
150.0,365.0,27.0,12.0
147.0,366.0,27.0,12.0
145.0,367.0,27.0,12.0
145.0,367.0,27.0,12.0
146.0,368.0,27.0,12.0
146.0,368.0,27.0,12.0
146.0,370.0,27.0,12.0
146.0,371.0,27.0,12.0
146.0,373.0,27.0,12.0
145.0,373.0,27.0,12.0
145.0,374.0,27.0,12.0
144.0,374.0,27.0,12.0
144.0,375.0,27.0,12.0
144.0,375.0,27.0,12.0
144.0,376.0,27.0,12.0
144.0,377.0,27.0,12.0
144.0,379.0,27.0,12.0
144.0,380.0,27.0,12.0
144.0,381.0,27.0,12.0
145.0,383.0,26.0,12.0
145.0,384.0,26.0,12.0
146.0,385.0,26.0,12.0
147.0,385.0,26.0,13.0
148.0,386.0,26.0,13.0
148.0,386.0,26.0,13.0
149.0,386.0,26.0,13.0
149.0,386.0,26.0,13.0
150.0,387.0,26.0,13.0
150.0,388.0,26.0,13.0
151.0,389.0,26.0,13.0
152.0,390.0,26.0,13.0
153.0,391.0,26.0,13.0
154.0,392.0,26.0,13.0
155.0,393.0,26.0,13.0
155.0,395.0,26.0,13.0
156.0,396.0,26.0,13.0
158.0,397.0,26.0,13.0
160.0,398.0,26.0,14.0
162.0,399.0,26.0,14.0
164.0,401.0,26.0,14.0
166.0,403.0,26.0,14.0
168.0,405.0,26.0,14.0
169.0,406.0,26.0,14.0
171.0,406.0,26.0,14.0
172.0,407.0,26.0,14.0
174.0,408.0,26.0,14.0
177.0,409.0,26.0,15.0
179.0,410.0,26.0,15.0
181.0,411.0,26.0,15.0
182.0,412.0,26.0,15.0
184.0,413.0,26.0,15.0
186.0,414.0,26.0,15.0
189.0,416.0,26.0,15.0
191.0,417.0,26.0,15.0
194.0,418.0,26.0,15.0
198.0,419.0,25.0,15.0
201.0,420.0,25.0,15.0
204.0,422.0,25.0,15.0
207.0,425.0,25.0,15.0
210.0,427.0,25.0,15.0
212.0,428.0,25.0,15.0
215.0,428.0,25.0,15.0
217.0,429.0,25.0,15.0
221.0,430.0,25.0,15.0
224.0,430.0,25.0,15.0
228.0,431.0,25.0,15.0
232.0,431.0,25.0,15.0
235.0,432.0,25.0,15.0
239.0,432.0,25.0,15.0
243.0,432.0,25.0,15.0
246.0,432.0,25.0,15.0
250.0,432.0,25.0,15.0
253.0,433.0,25.0,15.0
256.0,433.0,25.0,15.0
259.0,434.0,25.0,15.0
263.0,434.0,25.0,15.0
268.0,435.0,25.0,15.0
272.0,435.0,25.0,15.0
276.0,434.0,25.0,15.0
280.0,433.0,25.0,15.0
284.0,432.0,25.0,15.0
287.0,432.0,25.0,15.0
291.0,431.0,24.0,15.0
294.0,431.0,24.0,15.0
297.0,431.0,24.0,15.0
301.0,431.0,24.0,15.0
304.0,431.0,24.0,15.0
308.0,432.0,24.0,15.0
312.0,432.0,24.0,15.0
316.0,433.0,24.0,15.0
318.0,433.0,24.0,15.0
321.0,433.0,24.0,15.0
323.0,433.0,24.0,15.0
325.0,432.0,24.0,15.0
328.0,432.0,24.0,15.0
330.0,431.0,24.0,15.0
328.0,431.0,24.0,15.0
327.0,430.0,24.0,15.0
325.0,430.0,24.0,15.0
321.0,429.0,24.0,15.0
318.0,428.0,24.0,15.0
314.0,427.0,24.0,15.0
308.0,425.0,24.0,15.0
301.0,423.0,24.0,15.0
295.0,421.0,24.0,15.0
287.0,419.0,24.0,15.0
279.0,416.0,24.0,15.0
271.0,414.0,24.0,15.0
269.0,412.0,24.0,15.0
266.0,410.0,24.0,15.0
264.0,408.0,24.0,15.0
265.0,402.0,24.0,15.0
265.0,397.0,24.0,15.0
266.0,391.0,24.0,15.0
266.0,383.0,24.0,15.0
267.0,375.0,24.0,15.0
267.0,367.0,24.0,15.0
268.0,361.0,24.0,16.0
268.0,355.0,24.0,16.0
269.0,349.0,24.0,17.0
270.0,340.0,24.0,17.0
271.0,330.0,24.0,17.0
272.0,321.0,24.0,17.0
271.0,313.0,24.0,17.0
270.0,304.0,24.0,17.0
269.0,296.0,24.0,17.0
268.0,288.0,24.0,18.0
268.0,279.0,24.0,18.0
267.0,271.0,24.0,19.0
266.0,266.0,24.0,19.0
265.0,262.0,24.0,19.0
264.0,257.0,24.0,19.0
262.0,253.0,24.0,19.0
261.0,250.0,24.0,19.0
259.0,246.0,24.0,19.0
256.0,247.0,24.0,19.0
253.0,249.0,24.0,19.0
250.0,250.0,24.0,19.0
248.0,250.0,24.0,19.0
247.0,250.0,24.0,19.0
245.0,250.0,24.0,19.0
243.0,251.0,24.0,20.0
242.0,251.0,24.0,20.0
240.0,252.0,24.0,21.0
239.0,256.0,24.0,21.0
237.0,260.0,24.0,22.0
236.0,264.0,24.0,22.0
236.0,268.0,24.0,22.0
236.0,273.0,24.0,22.0
236.0,277.0,24.0,22.0
236.0,284.0,24.0,22.0
236.0,291.0,24.0,22.0
236.0,298.0,24.0,22.0
236.0,303.0,24.0,22.0
235.0,308.0,24.0,22.0
235.0,313.0,24.0,22.0
235.0,315.0,24.0,22.0
235.0,318.0,24.0,22.0
235.0,320.0,24.0,22.0
240.0,324.0,24.0,22.0
245.0,328.0,24.0,22.0
250.0,332.0,24.0,22.0
255.0,338.0,24.0,22.0
261.0,344.0,24.0,22.0
266.0,350.0,24.0,22.0
269.0,352.0,24.0,22.0
273.0,355.0,24.0,22.0
