609.0,254.0,48.0,75.0
605.0,254.0,51.0,75.0
610.0,253.0,49.0,75.0
626.0,249.0,47.0,79.0
652.0,243.0,45.0,77.0
687.0,240.0,45.0,77.0
727.0,226.0,43.0,94.0
765.0,228.0,43.0,97.0
802.0,231.0,55.0,102.0
834.0,235.0,69.0,89.0
861.0,236.0,71.0,84.0
869.0,227.0,74.0,84.0
856.0,215.0,56.0,88.0
821.0,196.0,59.0,102.0
783.0,191.0,62.0,102.0
746.0,194.0,66.0,99.0
713.0,199.0,72.0,85.0
698.0,208.0,66.0,74.0
700.0,209.0,69.0,67.0
723.0,198.0,74.0,79.0
773.0,188.0,53.0,95.0
804.0,190.0,50.0,100.0
832.0,205.0,50.0,95.0
847.0,211.0,69.0,85.0
850.0,217.0,62.0,73.0
835.0,212.0,62.0,73.0
814.0,192.0,44.0,94.0
795.0,179.0,50.0,106.0
757.0,188.0,51.0,96.0
719.0,195.0,61.0,77.0
703.0,199.0,61.0,70.0
709.0,198.0,49.0,78.0
722.0,177.0,57.0,95.0
739.0,191.0,42.0,92.0
765.0,196.0,46.0,95.0
785.0,207.0,44.0,90.0
797.0,222.0,52.0,77.0
806.0,211.0,55.0,81.0
795.0,241.0,52.0,64.0
773.0,240.0,52.0,75.0
744.0,236.0,52.0,80.0
712.0,224.0,48.0,97.0
679.0,227.0,50.0,102.0
636.0,235.0,64.0,89.0
611.0,256.0,71.0,72.0
604.0,258.0,69.0,77.0
614.0,261.0,69.0,77.0
642.0,249.0,67.0,97.0
679.0,243.0,67.0,106.0
717.0,249.0,67.0,106.0
737.0,287.0,64.0,101.0
777.0,268.0,94.0,107.0
790.0,270.0,86.0,100.0
782.0,272.0,76.0,100.0
748.0,260.0,74.0,114.0
702.0,248.0,78.0,126.0
659.0,236.0,69.0,140.0
614.0,243.0,69.0,140.0
533.0,250.0,112.0,124.0
500.0,257.0,119.0,112.0
504.0,261.0,107.0,112.0
547.0,245.0,85.0,124.0
608.0,231.0,69.0,155.0
667.0,212.0,65.0,189.0
709.0,230.0,95.0,182.0
751.0,256.0,111.0,152.0
780.0,260.0,100.0,152.0
779.0,261.0,100.0,152.0
755.0,235.0,100.0,165.0
731.0,227.0,86.0,173.0
675.0,211.0,90.0,177.0
638.0,214.0,94.0,186.0
597.0,238.0,106.0,155.0
580.0,244.0,112.0,155.0
597.0,246.0,112.0,155.0
644.0,234.0,94.0,155.0
703.0,231.0,62.0,154.0
733.0,236.0,83.0,154.0
771.0,243.0,87.0,162.0
796.0,259.0,113.0,138.0
809.0,266.0,100.0,131.0
804.0,265.0,87.0,127.0
770.0,245.0,65.0,133.0
725.0,227.0,65.0,148.0
687.0,234.0,67.0,139.0
635.0,243.0,82.0,138.0
602.0,254.0,90.0,122.0
608.0,257.0,82.0,122.0
630.0,252.0,79.0,119.0
640.0,281.0,83.0,125.0
699.0,242.0,71.0,137.0
723.0,255.0,71.0,124.0
728.0,262.0,83.0,113.0
715.0,251.0,65.0,122.0
693.0,255.0,65.0,122.0
669.0,259.0,67.0,122.0
659.0,278.0,83.0,101.0
678.0,280.0,83.0,101.0
718.0,269.0,60.0,113.0
728.0,298.0,60.0,113.0
773.0,277.0,64.0,103.0
789.0,281.0,73.0,103.0
792.0,283.0,81.0,103.0
770.0,282.0,81.0,98.0
739.0,270.0,81.0,110.0
699.0,266.0,81.0,110.0
671.0,271.0,59.0,118.0
628.0,283.0,73.0,106.0
609.0,292.0,66.0,106.0
601.0,299.0,66.0,106.0
600.0,310.0,66.0,92.0
620.0,319.0,66.0,84.0
646.0,309.0,54.0,107.0
681.0,295.0,62.0,125.0
716.0,297.0,65.0,131.0
756.0,307.0,65.0,131.0
790.0,322.0,65.0,131.0
807.0,333.0,68.0,138.0
808.0,358.0,93.0,106.0
802.0,360.0,78.0,116.0
773.0,367.0,82.0,122.0
729.0,345.0,70.0,128.0
690.0,340.0,70.0,128.0
637.0,338.0,84.0,144.0
589.0,352.0,101.0,134.0
570.0,362.0,101.0,126.0
564.0,371.0,101.0,121.0
578.0,368.0,87.0,121.0
610.0,369.0,71.0,127.0
647.0,352.0,71.0,142.0
683.0,333.0,75.0,149.0
719.0,330.0,78.0,166.0
744.0,334.0,91.0,166.0
764.0,341.0,91.0,145.0
757.0,346.0,91.0,145.0
739.0,345.0,91.0,145.0
705.0,339.0,81.0,145.0
661.0,328.0,68.0,154.0
603.0,337.0,78.0,163.0
