130.0,459.0,25.0,68.0
130.0,467.0,22.0,70.0
136.0,505.0,28.0,69.0
150.0,557.0,30.0,68.0
156.0,573.0,25.0,68.0
153.0,578.0,25.0,69.0
154.0,580.0,26.0,70.0
154.0,582.0,25.0,70.0
159.0,581.0,29.0,68.0
157.0,581.0,35.0,64.0
157.0,582.0,39.0,63.0
157.0,582.0,39.0,65.0
157.0,582.0,40.0,65.0
160.0,584.0,43.0,63.0
159.0,585.0,42.0,65.0
158.0,585.0,44.0,63.0
160.0,594.0,39.0,63.0
160.0,593.0,37.0,66.0
158.0,594.0,35.0,68.0
164.0,602.0,24.0,70.0
161.0,624.0,23.0,69.0
165.0,631.0,19.0,70.0
167.0,653.0,25.0,68.0
177.0,674.0,30.0,65.0
192.0,703.0,36.0,64.0
212.0,730.0,41.0,57.0
234.0,754.0,50.0,52.0
266.0,778.0,51.0,50.0
310.0,805.0,60.0,39.0
348.0,823.0,65.0,35.0
377.0,834.0,63.0,38.0
391.0,842.0,56.0,48.0
403.0,844.0,48.0,55.0
406.0,849.0,54.0,49.0
406.0,848.0,58.0,44.0
410.0,854.0,64.0,33.0
416.0,855.0,66.0,31.0
443.0,855.0,66.0,26.0
480.0,859.0,68.0,22.0
521.0,850.0,66.0,24.0
558.0,827.0,64.0,36.0
579.0,795.0,46.0,55.0
584.0,778.0,35.0,61.0
587.0,760.0,30.0,64.0
583.0,747.0,22.0,66.0
575.0,738.0,20.0,65.0
567.0,741.0,23.0,60.0
569.0,744.0,24.0,57.0
567.0,746.0,25.0,59.0
565.0,744.0,27.0,60.0
563.0,746.0,31.0,56.0
563.0,744.0,34.0,57.0
563.0,743.0,33.0,57.0
566.0,743.0,31.0,57.0
573.0,749.0,23.0,54.0
574.0,750.0,22.0,54.0
575.0,751.0,23.0,53.0
571.0,738.0,23.0,63.0
570.0,730.0,22.0,66.0
570.0,731.0,22.0,64.0
570.0,732.0,21.0,62.0
567.0,729.0,22.0,62.0
564.0,726.0,24.0,62.0
562.0,725.0,27.0,60.0
561.0,726.0,29.0,58.0
559.0,727.0,34.0,53.0
556.0,727.0,37.0,54.0
555.0,728.0,38.0,51.0
555.0,730.0,39.0,49.0
550.0,729.0,43.0,49.0
553.0,730.0,35.0,52.0
554.0,728.0,35.0,52.0
562.0,731.0,27.0,49.0
562.0,731.0,26.0,53.0
558.0,736.0,31.0,49.0
555.0,736.0,33.0,48.0
551.0,730.0,34.0,52.0
550.0,722.0,35.0,57.0
547.0,718.0,37.0,59.0
539.0,714.0,41.0,58.0
536.0,706.0,40.0,60.0
538.0,694.0,37.0,63.0
539.0,672.0,25.0,65.0
542.0,644.0,23.0,66.0
549.0,627.0,31.0,65.0
550.0,619.0,46.0,58.0
578.0,594.0,56.0,47.0
599.0,582.0,61.0,44.0
608.0,590.0,66.0,33.0
624.0,611.0,69.0,28.0
663.0,630.0,62.0,44.0
698.0,666.0,59.0,48.0
709.0,683.0,58.0,47.0
713.0,687.0,56.0,51.0
715.0,689.0,50.0,55.0
718.0,693.0,42.0,61.0
719.0,697.0,43.0,61.0
718.0,699.0,44.0,58.0
719.0,701.0,41.0,61.0
721.0,705.0,38.0,63.0
719.0,706.0,28.0,67.0
716.0,714.0,22.0,68.0
703.0,730.0,26.0,66.0
687.0,745.0,29.0,68.0
664.0,763.0,40.0,60.0
639.0,781.0,46.0,58.0
626.0,793.0,48.0,53.0
620.0,793.0,51.0,49.0
619.0,791.0,53.0,47.0
612.0,792.0,49.0,51.0
609.0,794.0,48.0,57.0
592.0,807.0,54.0,52.0
580.0,815.0,50.0,52.0
554.0,830.0,60.0,39.0
523.0,839.0,65.0,31.0
497.0,847.0,61.0,39.0
494.0,847.0,53.0,48.0
493.0,852.0,45.0,55.0
484.0,854.0,49.0,56.0
483.0,854.0,48.0,53.0
481.0,852.0,50.0,52.0
475.0,852.0,58.0,41.0
466.0,852.0,66.0,30.0
452.0,850.0,68.0,24.0
433.0,855.0,70.0,22.0
416.0,849.0,70.0,22.0
400.0,840.0,69.0,27.0
