877.0,298.0,107.0,23.0
873.0,298.0,103.0,27.0
871.0,297.0,103.0,28.0
870.0,296.0,104.0,29.0
869.0,296.0,103.0,29.0
867.0,297.0,104.0,29.0
867.0,295.0,104.0,31.0
865.0,296.0,103.0,30.0
864.0,296.0,102.0,30.0
864.0,297.0,101.0,29.0
862.0,297.0,101.0,29.0
861.0,296.0,101.0,29.0
860.0,297.0,101.0,29.0
858.0,296.0,102.0,29.0
857.0,297.0,102.0,29.0
856.0,297.0,101.0,29.0
854.0,297.0,102.0,29.0
853.0,298.0,102.0,28.0
853.0,297.0,100.0,29.0
851.0,297.0,102.0,28.0
850.0,297.0,101.0,28.0
849.0,297.0,101.0,28.0
848.0,298.0,101.0,27.0
848.0,297.0,99.0,28.0
846.0,298.0,100.0,27.0
846.0,298.0,99.0,28.0
844.0,297.0,101.0,29.0
844.0,297.0,99.0,29.0
843.0,298.0,99.0,29.0
842.0,298.0,99.0,30.0
841.0,298.0,99.0,30.0
838.0,298.0,100.0,30.0
838.0,298.0,99.0,31.0
837.0,299.0,98.0,31.0
835.0,299.0,100.0,32.0
833.0,299.0,101.0,32.0
833.0,299.0,100.0,32.0
832.0,299.0,100.0,32.0
831.0,300.0,100.0,32.0
829.0,300.0,101.0,31.0
829.0,300.0,101.0,32.0
828.0,299.0,102.0,34.0
827.0,300.0,103.0,31.0
827.0,300.0,101.0,31.0
825.0,299.0,101.0,33.0
825.0,300.0,100.0,33.0
824.0,300.0,101.0,34.0
824.0,300.0,99.0,34.0
824.0,300.0,98.0,34.0
822.0,300.0,99.0,34.0
822.0,300.0,100.0,34.0
821.0,300.0,101.0,35.0
820.0,301.0,100.0,34.0
820.0,301.0,100.0,34.0
820.0,301.0,100.0,35.0
817.0,301.0,103.0,35.0
819.0,302.0,99.0,34.0
819.0,302.0,99.0,34.0
819.0,302.0,99.0,34.0
817.0,302.0,100.0,34.0
817.0,302.0,101.0,35.0
818.0,302.0,100.0,35.0
819.0,303.0,100.0,35.0
822.0,302.0,100.0,35.0
825.0,303.0,99.0,34.0
827.0,303.0,101.0,33.0
826.0,303.0,104.0,34.0
830.0,303.0,100.0,34.0
830.0,304.0,102.0,33.0
830.0,304.0,102.0,34.0
832.0,304.0,101.0,34.0
832.0,304.0,101.0,34.0
832.0,304.0,101.0,34.0
832.0,304.0,104.0,35.0
833.0,304.0,103.0,35.0
833.0,304.0,101.0,36.0
833.0,304.0,105.0,36.0
834.0,305.0,104.0,36.0
834.0,305.0,104.0,35.0
834.0,305.0,104.0,36.0
835.0,305.0,104.0,36.0
835.0,305.0,105.0,37.0
836.0,305.0,104.0,37.0
837.0,305.0,104.0,37.0
838.0,305.0,105.0,37.0
838.0,305.0,106.0,37.0
839.0,306.0,106.0,36.0
840.0,306.0,104.0,37.0
840.0,306.0,106.0,38.0
841.0,305.0,105.0,39.0
841.0,306.0,105.0,38.0
842.0,306.0,106.0,38.0
843.0,306.0,105.0,39.0
843.0,306.0,107.0,38.0
843.0,306.0,107.0,40.0
845.0,307.0,107.0,39.0
844.0,308.0,109.0,38.0
846.0,307.0,107.0,39.0
847.0,307.0,106.0,39.0
847.0,307.0,107.0,39.0
847.0,308.0,108.0,39.0
848.0,308.0,106.0,39.0
849.0,308.0,108.0,39.0
850.0,309.0,108.0,38.0
850.0,308.0,109.0,40.0
851.0,308.0,109.0,39.0
851.0,309.0,111.0,39.0
852.0,309.0,109.0,39.0
853.0,309.0,109.0,40.0
853.0,309.0,110.0,39.0
853.0,309.0,111.0,40.0
854.0,310.0,111.0,39.0
854.0,310.0,112.0,40.0
856.0,309.0,112.0,40.0
856.0,310.0,112.0,41.0
857.0,310.0,112.0,40.0
856.0,311.0,114.0,40.0
857.0,310.0,113.0,41.0
858.0,310.0,111.0,41.0
858.0,310.0,113.0,41.0
858.0,310.0,114.0,41.0
858.0,311.0,115.0,41.0
859.0,311.0,116.0,41.0
860.0,311.0,115.0,42.0
861.0,311.0,115.0,41.0
862.0,312.0,116.0,40.0
862.0,311.0,116.0,41.0
862.0,311.0,117.0,41.0
862.0,311.0,118.0,44.0
862.0,311.0,119.0,42.0
863.0,311.0,119.0,42.0
864.0,311.0,119.0,43.0
864.0,312.0,120.0,42.0
863.0,312.0,122.0,44.0
865.0,312.0,121.0,42.0
866.0,312.0,121.0,42.0
867.0,312.0,120.0,43.0
867.0,311.0,120.0,43.0
867.0,311.0,121.0,43.0
869.0,313.0,121.0,42.0
868.0,314.0,123.0,42.0
868.0,313.0,124.0,41.0
869.0,313.0,127.0,43.0
869.0,313.0,124.0,43.0
869.0,314.0,125.0,42.0
871.0,313.0,124.0,44.0
870.0,313.0,126.0,45.0
871.0,313.0,125.0,45.0
871.0,313.0,126.0,45.0
870.0,314.0,128.0,45.0
872.0,314.0,127.0,44.0
872.0,314.0,128.0,44.0
872.0,316.0,129.0,44.0
873.0,315.0,129.0,44.0
874.0,316.0,129.0,44.0
874.0,316.0,128.0,44.0
875.0,315.0,129.0,45.0
874.0,315.0,130.0,45.0
874.0,316.0,131.0,45.0
873.0,316.0,132.0,45.0
874.0,316.0,132.0,45.0
875.0,316.0,133.0,45.0
875.0,317.0,133.0,45.0
875.0,317.0,134.0,45.0
875.0,317.0,134.0,45.0
875.0,318.0,135.0,45.0
875.0,319.0,136.0,44.0
875.0,318.0,136.0,46.0
874.0,317.0,137.0,47.0
876.0,317.0,136.0,47.0
876.0,317.0,135.0,47.0
874.0,318.0,139.0,47.0
875.0,317.0,139.0,48.0
874.0,317.0,141.0,48.0
874.0,317.0,142.0,48.0
874.0,317.0,141.0,48.0
875.0,319.0,142.0,47.0
875.0,320.0,143.0,47.0
875.0,319.0,143.0,49.0
875.0,320.0,143.0,50.0
877.0,319.0,142.0,50.0
878.0,319.0,141.0,50.0
874.0,319.0,145.0,51.0
880.0,319.0,140.0,52.0
875.0,320.0,146.0,51.0
873.0,320.0,148.0,51.0
874.0,322.0,147.0,50.0
875.0,321.0,148.0,50.0
874.0,322.0,149.0,50.0
871.0,321.0,152.0,51.0
872.0,321.0,151.0,51.0
872.0,322.0,151.0,50.0
873.0,323.0,150.0,50.0
873.0,322.0,151.0,51.0
872.0,321.0,152.0,52.0
873.0,322.0,151.0,51.0
873.0,322.0,152.0,51.0
872.0,322.0,154.0,52.0
871.0,321.0,155.0,53.0
870.0,320.0,157.0,54.0
869.0,322.0,157.0,53.0
869.0,321.0,159.0,55.0
869.0,321.0,158.0,54.0
869.0,322.0,159.0,55.0
868.0,322.0,159.0,54.0
869.0,323.0,158.0,56.0
869.0,323.0,159.0,53.0
868.0,323.0,160.0,55.0
868.0,323.0,160.0,54.0
867.0,323.0,161.0,56.0
868.0,323.0,160.0,55.0
867.0,323.0,162.0,56.0
866.0,323.0,164.0,56.0
866.0,324.0,163.0,54.0
864.0,323.0,166.0,56.0
865.0,323.0,164.0,57.0
866.0,324.0,164.0,56.0
866.0,324.0,163.0,56.0
866.0,324.0,165.0,57.0
866.0,324.0,164.0,57.0
861.0,324.0,170.0,58.0
862.0,324.0,170.0,58.0
859.0,324.0,173.0,57.0
860.0,325.0,172.0,57.0
859.0,325.0,173.0,58.0
859.0,326.0,174.0,57.0
858.0,326.0,176.0,56.0
859.0,326.0,174.0,57.0
858.0,326.0,176.0,57.0
857.0,326.0,177.0,57.0
856.0,327.0,176.0,57.0
855.0,327.0,176.0,56.0
854.0,327.0,178.0,56.0
854.0,327.0,179.0,59.0
855.0,327.0,178.0,58.0
853.0,328.0,180.0,58.0
852.0,328.0,182.0,58.0
851.0,328.0,183.0,60.0
848.0,329.0,187.0,53.0
849.0,328.0,186.0,57.0
850.0,328.0,184.0,59.0
849.0,328.0,184.0,58.0
850.0,328.0,183.0,61.0
848.0,328.0,186.0,58.0
849.0,329.0,185.0,59.0
847.0,329.0,187.0,60.0
846.0,329.0,188.0,59.0
846.0,329.0,188.0,59.0
844.0,329.0,189.0,60.0
843.0,330.0,190.0,59.0
842.0,330.0,191.0,58.0
842.0,330.0,191.0,60.0
839.0,330.0,195.0,60.0
838.0,330.0,195.0,59.0
837.0,330.0,195.0,58.0
836.0,330.0,197.0,60.0
835.0,330.0,198.0,61.0
836.0,331.0,196.0,62.0
835.0,331.0,196.0,61.0
837.0,331.0,194.0,62.0
834.0,330.0,196.0,62.0
835.0,331.0,195.0,64.0
832.0,332.0,198.0,64.0
832.0,332.0,198.0,60.0
831.0,332.0,198.0,61.0
830.0,333.0,200.0,62.0
829.0,333.0,200.0,65.0
827.0,332.0,201.0,63.0
826.0,333.0,202.0,61.0
825.0,334.0,202.0,63.0
825.0,333.0,202.0,64.0
821.0,333.0,206.0,65.0
820.0,334.0,206.0,65.0
819.0,334.0,206.0,63.0
819.0,334.0,207.0,62.0
819.0,334.0,206.0,61.0
819.0,334.0,205.0,65.0
816.0,334.0,208.0,63.0
812.0,335.0,212.0,66.0
814.0,335.0,209.0,63.0
812.0,336.0,212.0,64.0
811.0,336.0,212.0,63.0
812.0,337.0,212.0,63.0
811.0,337.0,210.0,62.0
809.0,337.0,212.0,60.0
808.0,337.0,214.0,61.0
806.0,337.0,214.0,61.0
805.0,337.0,215.0,61.0
805.0,337.0,214.0,62.0
803.0,337.0,217.0,62.0
802.0,337.0,217.0,62.0
