1250.44,291.20,29.39,38.73
1248.25,291.52,31.60,36.68
1248.33,291.84,31.53,35.76
1243.86,292.17,36.02,36.50
1241.67,292.49,38.23,39.58
1238.35,292.81,41.56,41.10
1235.05,293.13,44.89,42.61
1231.73,293.45,48.21,44.13
1230.13,293.77,49.83,44.91
1228.53,294.10,51.45,45.67
1226.93,294.42,53.07,46.45
1221.93,294.42,58.07,46.45
1218.00,293.94,62.00,49.46
1214.07,293.47,65.93,52.47
1213.60,292.99,66.40,52.61
1207.60,292.83,72.40,52.71
1201.60,292.68,78.40,52.82
1196.49,292.33,83.51,54.09
1191.38,291.98,88.62,55.37
1186.27,291.63,93.73,56.65
1186.33,291.29,93.67,57.92
1179.80,290.94,100.20,59.19
1174.97,291.67,105.03,58.77
1170.13,292.40,109.87,58.34
1163.37,293.13,116.63,57.91
1156.60,293.86,123.40,57.49
1157.07,294.59,122.93,57.06
1151.13,295.33,128.87,56.63
1143.67,296.05,136.33,56.21
1135.87,296.78,144.13,55.79
1129.53,297.51,150.47,55.35
1123.27,298.09,156.73,57.21
1123.20,298.67,156.80,59.06
1116.60,299.25,163.40,60.91
1108.16,299.83,171.84,62.77
1102.82,300.41,177.18,62.02
1097.47,300.99,182.53,61.28
1092.13,301.57,187.87,61.33
1088.63,302.15,191.37,62.19
1085.11,302.73,194.89,63.04
1081.61,303.31,198.39,63.89
1076.41,303.08,203.59,63.92
1071.20,302.85,208.80,63.95
1066.00,302.61,214.00,63.99
1063.62,302.38,216.38,64.02
1061.24,302.15,218.76,64.05
1058.86,301.92,221.14,64.08
1055.07,301.69,224.93,65.05
1050.30,301.45,229.70,65.69
1045.53,301.22,234.47,66.34
1044.11,300.99,235.89,66.61
1039.59,295.11,239.50,70.89
1035.06,289.24,243.11,75.16
1030.53,283.37,246.73,79.43
1023.43,285.73,245.70,81.64
1018.27,289.67,250.60,77.65
1013.10,289.27,256.77,77.99
1007.47,290.47,255.26,76.73
1002.24,292.47,250.49,74.68
991.79,290.55,250.54,75.67
983.40,289.39,248.29,76.67
973.47,285.53,243.39,80.27
974.37,285.53,240.03,80.01
965.21,282.33,234.92,84.49
955.03,284.73,241.31,82.73
947.93,286.73,238.47,79.64
936.66,289.86,239.01,82.14
926.17,289.93,231.97,79.93
925.50,290.01,233.97,80.39
